Orginal File Name:,DP-JTT-2018_1_3_1657.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36,IP: ::1,Time:,2018_1_3_1657,Parameter File:,None:FromPsyToolkit,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('TRIAL_ONSET', 3), ('CUE_ONSET', 4), ('IMAGE_ONSET', 5), ('TARGET_ONSET', 6), ('RESPONSE', 7), ('ERROR_DELAY', 8), ('BREAK_ONSET', 9), ('BREAK_END', 10)],Trial Types are coded as follows: 8 bits representing [valence neut/neg/pos] [target_orientation H/V] [target_side left/right] [duration .5/1] [valenced_image left/right] [cue_orientation H/V] [cue_side left/right] 
trial_number,trial_type,event_code,absolute_time,response_time,response,result
165,00101101,2,522.407,NaN,NA,NA,
166,00101101,3,522.407,NaN,NA,NA,
166,00101101,4,523.413,NaN,NA,NA,
166,00101101,5,523.618,NaN,NA,07053.bmp,A164.bmp,
166,00101101,6,524.623,NaN,NA,NA,
166,00101101,7,525.1560000000001,0.532,-1,1,
166,10101110,2,525.174,NaN,NA,NA,
167,10101110,3,525.174,NaN,NA,NA,
167,10101110,4,526.178,NaN,NA,NA,
167,10101110,5,526.3820000000001,NaN,NA,28032.bmp,A70.bmp,
167,10101110,6,527.3870000000001,NaN,NA,NA,
167,10101110,7,527.914,0.526,-1,1,
167,01011010,2,527.932,NaN,NA,NA,
168,01011010,3,527.932,NaN,NA,NA,
168,01011010,4,528.937,NaN,NA,NA,
168,01011010,5,529.143,NaN,NA,19571.bmp,A30.bmp,
168,01011010,6,530.146,NaN,NA,NA,
168,01011010,7,530.844,0.6960000000000001,1,1,
168,10101001,2,530.861,NaN,NA,NA,
169,10101001,3,530.861,NaN,NA,NA,
169,10101001,4,531.863,NaN,NA,NA,
169,10101001,5,532.069,NaN,NA,27900.bmp,A66.bmp,
169,10101001,6,533.072,NaN,NA,NA,
169,10101001,7,533.547,0.47300000000000003,-1,2,
169,10101001,8,533.547,NaN,NA,NA,
169,01100100,2,536.57,NaN,NA,NA,
170,01100100,3,536.57,NaN,NA,NA,
170,01100100,4,537.576,NaN,NA,NA,
170,01100100,5,537.78,NaN,NA,19908.bmp,A320.bmp,
170,01100100,6,538.282,NaN,NA,NA,
170,01100100,7,538.9830000000001,0.6990000000000001,-1,1,
170,10110110,2,539.0020000000001,NaN,NA,NA,
171,10110110,3,539.0020000000001,NaN,NA,NA,
171,10110110,4,540.0070000000001,NaN,NA,NA,
171,10110110,5,540.211,NaN,NA,27460.bmp,A58.bmp,
171,10110110,6,540.715,NaN,NA,NA,
171,10110110,7,541.205,0.489,1,1,
171,10000011,2,541.224,NaN,NA,NA,
172,10000011,3,541.224,NaN,NA,NA,
172,10000011,4,542.2280000000001,NaN,NA,NA,
172,10000011,5,542.4300000000001,NaN,NA,28180.bmp,A80.bmp,
172,10000011,6,542.932,NaN,NA,NA,
172,10000011,7,543.569,0.635,-1,1,
172,01010010,2,543.588,NaN,NA,NA,
173,01010010,3,543.588,NaN,NA,NA,
173,01010010,4,544.589,NaN,NA,NA,
173,01010010,5,544.794,NaN,NA,19433.bmp,A288.bmp,
173,01010010,6,545.299,NaN,NA,NA,
173,01010010,7,545.979,0.679,1,1,
173,01001001,2,545.997,NaN,NA,NA,
174,01001001,3,545.997,NaN,NA,NA,
174,01001001,4,547.003,NaN,NA,NA,
174,01001001,5,547.2090000000001,NaN,NA,12717.bmp,A216.bmp,
174,01001001,6,548.213,NaN,NA,NA,
174,01001001,7,548.777,0.5630000000000001,-1,1,
174,01111001,2,548.795,NaN,NA,NA,
175,01111001,3,548.795,NaN,NA,NA,
175,01111001,4,549.799,NaN,NA,NA,
175,01111001,5,550.005,NaN,NA,19910.bmp,A322.bmp,
175,01111001,6,551.01,NaN,NA,NA,
175,01111001,7,551.505,0.493,1,1,
175,01110000,2,551.525,NaN,NA,NA,
176,01110000,3,551.525,NaN,NA,NA,
176,01110000,4,552.527,NaN,NA,NA,
176,01110000,5,552.732,NaN,NA,19571.bmp,A30.bmp,
176,01110000,6,553.237,NaN,NA,NA,
176,01110000,7,553.921,0.682,1,1,
176,00100101,2,553.938,NaN,NA,NA,
177,00100101,3,553.938,NaN,NA,NA,
177,00100101,4,554.939,NaN,NA,NA,
177,00100101,5,555.145,NaN,NA,05531.bmp,A140.bmp,
177,00100101,6,555.648,NaN,NA,NA,
177,00100101,7,556.352,0.7020000000000001,-1,1,
177,01100100,2,556.37,NaN,NA,NA,
178,01100100,3,556.37,NaN,NA,NA,
178,01100100,4,557.371,NaN,NA,NA,
178,01100100,5,557.574,NaN,NA,19220.bmp,A252.bmp,
178,01100100,6,558.075,NaN,NA,NA,
178,01100100,7,558.673,0.595,-1,1,
178,00011000,2,558.691,NaN,NA,NA,
179,00011000,3,558.691,NaN,NA,NA,
179,00011000,4,559.694,NaN,NA,NA,
179,00011000,5,559.898,NaN,NA,02396.bmp,A120.bmp,
179,00011000,6,560.899,NaN,NA,NA,
179,00011000,7,562.556,1.655,1,1,
179,10000111,2,562.572,NaN,NA,NA,
180,10000111,3,562.572,NaN,NA,NA,
180,10000111,4,563.576,NaN,NA,NA,
180,10000111,5,563.778,NaN,NA,25994.bmp,A382.bmp,
180,10000111,6,564.283,NaN,NA,NA,
180,10000111,7,564.878,0.594,-1,1,
180,01001010,2,564.896,NaN,NA,NA,
181,01001010,3,564.896,NaN,NA,NA,
181,01001010,4,565.899,NaN,NA,NA,
181,01001010,5,566.102,NaN,NA,13101.bmp,A222.bmp,
181,01001010,6,567.1030000000001,NaN,NA,NA,
181,01001010,7,567.693,0.588,-1,1,
181,00111011,2,567.711,NaN,NA,NA,
182,00111011,3,567.711,NaN,NA,NA,
182,00111011,4,568.717,NaN,NA,NA,
182,00111011,5,568.918,NaN,NA,07100.bmp,A172.bmp,
182,00111011,6,569.919,NaN,NA,NA,
182,00111011,7,570.449,0.529,1,1,
182,01110110,2,570.467,NaN,NA,NA,
183,01110110,3,570.467,NaN,NA,NA,
183,01110110,4,571.47,NaN,NA,NA,
183,01110110,5,571.6750000000001,NaN,NA,19425.bmp,A28.bmp,
183,01110110,6,572.1800000000001,NaN,NA,NA,
183,01110110,7,572.744,0.5630000000000001,1,1,
183,10001001,2,572.763,NaN,NA,NA,
184,10001001,3,572.763,NaN,NA,NA,
184,10001001,4,573.768,NaN,NA,NA,
184,10001001,5,573.973,NaN,NA,25994.bmp,A382.bmp,
184,10001001,6,574.973,NaN,NA,NA,
184,10001001,7,575.532,0.557,-1,2,
184,10001001,8,575.532,NaN,NA,NA,
184,00110111,2,578.559,NaN,NA,NA,
185,00110111,3,578.559,NaN,NA,NA,
185,00110111,4,579.5600000000001,NaN,NA,NA,
185,00110111,5,579.7620000000001,NaN,NA,08475.bmp,A210.bmp,
185,00110111,6,580.266,NaN,NA,NA,
185,00110111,7,580.845,0.577,1,1,
185,10110101,2,580.863,NaN,NA,NA,
186,10110101,3,580.863,NaN,NA,NA,
186,10110101,4,581.869,NaN,NA,NA,
186,10110101,5,582.075,NaN,NA,22080.bmp,A350.bmp,
186,10110101,6,582.5790000000001,NaN,NA,NA,
186,10110101,7,583.101,0.521,1,1,
186,00111110,2,583.118,NaN,NA,NA,
187,00111110,3,583.118,NaN,NA,NA,
187,00111110,4,584.123,NaN,NA,NA,
187,00111110,5,584.325,NaN,NA,07090.bmp,A170.bmp,
187,00111110,6,585.327,NaN,NA,NA,
187,00111110,7,585.696,0.368,1,1,
187,01001001,2,585.714,NaN,NA,NA,
188,01001001,3,585.714,NaN,NA,NA,
188,01001001,4,586.715,NaN,NA,NA,
188,01001001,5,586.917,NaN,NA,19910.bmp,A322.bmp,
188,01001001,6,587.92,NaN,NA,NA,
188,01001001,7,588.523,0.601,-1,1,
188,10111011,2,588.541,NaN,NA,NA,
189,10111011,3,588.541,NaN,NA,NA,
189,10111011,4,589.545,NaN,NA,NA,
189,10111011,5,589.748,NaN,NA,27900.bmp,A66.bmp,
189,10111011,6,590.753,NaN,NA,NA,
189,10111011,7,591.341,0.586,1,1,
189,10111011,2,591.36,NaN,NA,NA,
190,10111011,3,591.36,NaN,NA,NA,
190,10111011,4,592.362,NaN,NA,NA,
190,10111011,5,592.568,NaN,NA,28090.bmp,A74.bmp,
190,10111011,6,593.573,NaN,NA,NA,
190,10111011,7,594.348,0.774,1,1,
190,10011000,2,594.365,NaN,NA,NA,
191,10011000,3,594.365,NaN,NA,NA,
191,10011000,4,595.37,NaN,NA,NA,
191,10011000,5,595.573,NaN,NA,22370.bmp,A356.bmp,
191,10011000,6,596.575,NaN,NA,NA,
191,10011000,7,597.095,0.519,1,1,
191,10001010,2,597.114,NaN,NA,NA,
192,10001010,3,597.114,NaN,NA,NA,
192,10001010,4,598.118,NaN,NA,NA,
192,10001010,5,598.3240000000001,NaN,NA,28220.bmp,A86.bmp,
192,10001010,6,599.325,NaN,NA,NA,
192,10001010,7,600.064,0.738,-1,1,
192,01110111,2,600.083,NaN,NA,NA,
193,01110111,3,600.083,NaN,NA,NA,
193,01110111,4,601.087,NaN,NA,NA,
193,01110111,5,601.288,NaN,NA,19429.bmp,A282.bmp,
193,01110111,6,601.79,NaN,NA,NA,
193,01110111,7,602.399,0.608,1,1,
193,00001100,2,602.418,NaN,NA,NA,
194,00001100,3,602.418,NaN,NA,NA,
194,00001100,4,603.419,NaN,NA,NA,
194,00001100,5,603.625,NaN,NA,02002.bmp,A104.bmp,
194,00001100,6,604.626,NaN,NA,NA,
194,00001100,7,605.077,0.449,-1,1,
194,10001001,2,605.095,NaN,NA,NA,
195,10001001,3,605.095,NaN,NA,NA,
195,10001001,4,606.099,NaN,NA,NA,
195,10001001,5,606.3050000000001,NaN,NA,27545.bmp,A64.bmp,
195,10001001,6,607.3100000000001,NaN,NA,NA,
195,10001001,7,607.8580000000001,0.546,-1,1,
195,01111101,2,607.876,NaN,NA,NA,
196,01111101,3,607.876,NaN,NA,NA,
196,01111101,4,608.881,NaN,NA,NA,
196,01111101,5,609.085,NaN,NA,19302.bmp,A26.bmp,
196,01111101,6,610.09,NaN,NA,NA,
196,01111101,7,611.89,1.799,1,1,
196,01101100,2,611.907,NaN,NA,NA,
197,01101100,3,611.907,NaN,NA,NA,
197,01101100,4,612.913,NaN,NA,NA,
197,01101100,5,613.115,NaN,NA,19908.bmp,A320.bmp,
197,01101100,6,614.116,NaN,NA,NA,
197,01101100,7,618.861,4.744,-1,2,
197,01101100,8,618.861,NaN,NA,NA,
