Orginal File Name:,DP-JamesTest-2018_1_4_1233.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36,IP: ::1,Time:,2018_1_4_1233,Parameter File:,None:FromPsyToolkit,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('TRIAL_ONSET', 3), ('CUE_ONSET', 4), ('IMAGE_ONSET', 5), ('TARGET_ONSET', 6), ('RESPONSE', 7), ('ERROR_DELAY', 8), ('BREAK_ONSET', 9), ('BREAK_END', 10)],Trial Types are coded as follows: 8 bits representing [valence neut/neg/pos] [target_orientation H/V] [target_side left/right] [duration .5/1] [valenced_image left/right] [cue_orientation H/V] [cue_side left/right] 
trial_number,trial_type,event_code,absolute_time,response_time,response,result
76,01111000,4,287.903,NaN,NA,NA,
76,01111000,5,288.104,NaN,NA,19902.bmp,A314.bmp,
76,01111000,6,289.106,NaN,NA,NA,
76,01111000,7,289.666,0.559,1,1,
76,10100110,2,289.684,NaN,NA,NA,
77,10100110,3,289.684,NaN,NA,NA,
77,10100110,4,290.686,NaN,NA,NA,
77,10100110,5,290.89,NaN,NA,22080.bmp,A350.bmp,
77,10100110,6,291.391,NaN,NA,NA,
77,10100110,7,291.797,0.405,-1,1,
77,00011101,2,291.815,NaN,NA,NA,
78,00011101,3,291.815,NaN,NA,NA,
78,00011101,4,292.82,NaN,NA,NA,
78,00011101,5,293.026,NaN,NA,07287.bmp,A190.bmp,
78,00011101,6,294.026,NaN,NA,NA,
78,00011101,7,294.683,0.656,1,1,
78,01110011,2,294.702,NaN,NA,NA,
79,01110011,3,294.702,NaN,NA,NA,
79,01110011,4,295.704,NaN,NA,NA,
79,01110011,5,295.908,NaN,NA,16243.bmp,A230.bmp,
79,01110011,6,296.41,NaN,NA,NA,
79,01110011,7,297.14300000000003,0.732,1,2,
79,01110011,8,297.14300000000003,NaN,NA,NA,
79,00011110,2,300.176,NaN,NA,NA,
80,00011110,3,300.176,NaN,NA,NA,
80,00011110,4,301.176,NaN,NA,NA,
80,00011110,5,301.382,NaN,NA,02190.bmp,A112.bmp,
80,00011110,6,302.387,NaN,NA,NA,
80,00011110,7,302.924,0.536,1,1,
80,10001100,2,302.943,NaN,NA,NA,
81,10001100,3,302.943,NaN,NA,NA,
81,10001100,4,303.948,NaN,NA,NA,
81,10001100,5,304.151,NaN,NA,27286.bmp,A50.bmp,
81,10001100,6,305.153,NaN,NA,NA,
81,10001100,7,305.682,0.527,-1,1,
81,00001001,2,305.7,NaN,NA,NA,
82,00001001,3,305.7,NaN,NA,NA,
82,00001001,4,306.705,NaN,NA,NA,
82,00001001,5,306.909,NaN,NA,07161.bmp,A174.bmp,
82,00001001,6,307.911,NaN,NA,NA,
82,00001001,7,308.315,0.403,-1,1,
82,01010001,2,308.333,NaN,NA,NA,
83,01010001,3,308.333,NaN,NA,NA,
83,01010001,4,309.335,NaN,NA,NA,
83,01010001,5,309.536,NaN,NA,19800.bmp,A304.bmp,
83,01010001,6,310.041,NaN,NA,NA,
83,01010001,7,310.60200000000003,0.56,1,1,
83,10101100,2,310.62,NaN,NA,NA,
84,10101100,3,310.62,NaN,NA,NA,
84,10101100,4,311.624,NaN,NA,NA,
84,10101100,5,311.82800000000003,NaN,NA,25628.bmp,A366.bmp,
84,10101100,6,312.833,NaN,NA,NA,
84,10101100,7,313.366,0.532,-1,1,
84,00010110,2,313.384,NaN,NA,NA,
85,00010110,3,313.384,NaN,NA,NA,
85,00010110,4,314.389,NaN,NA,NA,
85,00010110,5,314.593,NaN,NA,07497.bmp,A198.bmp,
85,00010110,6,315.098,NaN,NA,NA,
85,00010110,7,315.791,0.6910000000000001,1,1,
85,10001011,2,315.809,NaN,NA,NA,
86,10001011,3,315.809,NaN,NA,NA,
86,10001011,4,316.81,NaN,NA,NA,
86,10001011,5,317.011,NaN,NA,28496.bmp,A92.bmp,
86,10001011,6,318.012,NaN,NA,NA,
86,10001011,7,318.867,0.854,-1,2,
86,10001011,8,318.867,NaN,NA,NA,
86,01110101,2,321.894,NaN,NA,NA,
87,01110101,3,321.894,NaN,NA,NA,
87,01110101,4,322.895,NaN,NA,NA,
87,01110101,5,323.098,NaN,NA,19421.bmp,A278.bmp,
87,01110101,6,323.603,NaN,NA,NA,
87,01110101,7,324.18,0.5760000000000001,1,1,
87,00000011,2,324.198,NaN,NA,NA,
88,00000011,3,324.198,NaN,NA,NA,
88,00000011,4,325.2,NaN,NA,NA,
88,00000011,5,325.403,NaN,NA,08475.bmp,A210.bmp,
88,00000011,6,325.908,NaN,NA,NA,
88,00000011,7,326.565,0.656,-1,2,
88,00000011,8,326.565,NaN,NA,NA,
88,00100011,2,329.591,NaN,NA,NA,
89,00100011,3,329.591,NaN,NA,NA,
89,00100011,4,330.595,NaN,NA,NA,
89,00100011,5,330.8,NaN,NA,07705.bmp,A202.bmp,
89,00100011,6,331.3,NaN,NA,NA,
89,00100011,7,331.75,0.449,-1,1,
89,01110010,2,331.76800000000003,NaN,NA,NA,
90,01110010,3,331.76800000000003,NaN,NA,NA,
90,01110010,4,332.771,NaN,NA,NA,
90,01110010,5,332.972,NaN,NA,19075.bmp,A242.bmp,
90,01110010,6,333.476,NaN,NA,NA,
90,01110010,7,334.048,0.5710000000000001,1,1,
90,10010010,2,334.06600000000003,NaN,NA,NA,
91,10010010,3,334.06600000000003,NaN,NA,NA,
91,10010010,4,335.071,NaN,NA,NA,
91,10010010,5,335.276,NaN,NA,28490.bmp,A90.bmp,
91,10010010,6,335.778,NaN,NA,NA,
91,10010010,7,336.408,0.629,1,1,
91,00100011,2,336.426,NaN,NA,NA,
92,00100011,3,336.426,NaN,NA,NA,
92,00100011,4,337.432,NaN,NA,NA,
92,00100011,5,337.637,NaN,NA,07056.bmp,A166.bmp,
92,00100011,6,338.141,NaN,NA,NA,
92,00100011,7,339.086,0.9440000000000001,-1,1,
92,10011100,2,339.103,NaN,NA,NA,
93,10011100,3,339.103,NaN,NA,NA,
93,10011100,4,340.107,NaN,NA,NA,
93,10011100,5,340.312,NaN,NA,21610.bmp,A340.bmp,
93,10011100,6,341.312,NaN,NA,NA,
93,10011100,7,341.796,0.483,1,1,
93,00011011,2,341.814,NaN,NA,NA,
94,00011011,3,341.814,NaN,NA,NA,
94,00011011,4,342.819,NaN,NA,NA,
94,00011011,5,343.024,NaN,NA,02393.bmp,A12.bmp,
94,00011011,6,344.026,NaN,NA,NA,
94,00011011,7,344.617,0.59,1,1,
94,10010000,2,344.635,NaN,NA,NA,
95,10010000,3,344.635,NaN,NA,NA,
95,10010000,4,345.636,NaN,NA,NA,
95,10010000,5,345.841,NaN,NA,21441.bmp,A332.bmp,
95,10010000,6,346.343,NaN,NA,NA,
95,10010000,7,346.932,0.588,1,1,
95,01110010,2,346.95,NaN,NA,NA,
96,01110010,3,346.95,NaN,NA,NA,
96,01110010,4,347.95300000000003,NaN,NA,NA,
96,01110010,5,348.154,NaN,NA,19570.bmp,A298.bmp,
96,01110010,6,348.66,NaN,NA,NA,
96,01110010,7,349.22700000000003,0.5650000000000001,1,1,
96,10011100,2,349.244,NaN,NA,NA,
97,10011100,3,349.244,NaN,NA,NA,
97,10011100,4,350.249,NaN,NA,NA,
97,10011100,5,350.455,NaN,NA,28496.bmp,A92.bmp,
97,10011100,6,351.457,NaN,NA,NA,
97,10011100,7,351.874,0.41600000000000004,1,1,
97,01110010,2,351.892,NaN,NA,NA,
98,01110010,3,351.892,NaN,NA,NA,
98,01110010,4,352.898,NaN,NA,NA,
98,01110010,5,353.1,NaN,NA,16243.bmp,A230.bmp,
98,01110010,6,353.604,NaN,NA,NA,
98,01110010,7,354.394,0.789,1,1,
98,10101001,2,354.413,NaN,NA,NA,
99,10101001,3,354.413,NaN,NA,NA,
99,10101001,4,355.416,NaN,NA,NA,
99,10101001,5,355.618,NaN,NA,28162.bmp,A78.bmp,
99,10101001,6,356.623,NaN,NA,NA,
99,10101001,7,357.175,0.551,-1,1,
99,01110110,2,357.193,NaN,NA,NA,
100,01110110,3,357.193,NaN,NA,NA,
100,01110110,4,358.196,NaN,NA,NA,
100,01110110,5,358.399,NaN,NA,19326.bmp,A262.bmp,
100,01110110,6,358.904,NaN,NA,NA,
100,01110110,7,359.43600000000004,0.531,1,1,
100,10100100,2,359.454,NaN,NA,NA,
101,10100100,3,359.454,NaN,NA,NA,
101,10100100,4,360.459,NaN,NA,NA,
101,10100100,5,360.664,NaN,NA,21500.bmp,A336.bmp,
101,10100100,6,361.165,NaN,NA,NA,
101,10100100,7,361.942,0.776,-1,1,
101,01111111,2,361.96,NaN,NA,NA,
102,01111111,3,361.96,NaN,NA,NA,
102,01111111,4,362.96500000000003,NaN,NA,NA,
102,01111111,5,363.17,NaN,NA,19810.bmp,A306.bmp,
102,01111111,6,364.175,NaN,NA,NA,
102,01111111,7,364.75,0.5730000000000001,1,1,
102,01100111,2,364.76800000000003,NaN,NA,NA,
103,01100111,3,364.76800000000003,NaN,NA,NA,
103,01100111,4,365.769,NaN,NA,NA,
103,01100111,5,365.972,NaN,NA,19520.bmp,A294.bmp,
103,01100111,6,366.476,NaN,NA,NA,
103,01100111,7,366.937,0.46,-1,1,
103,10111100,2,366.955,NaN,NA,NA,
104,10111100,3,366.955,NaN,NA,NA,
104,10111100,4,367.959,NaN,NA,NA,
104,10111100,5,368.163,NaN,NA,28490.bmp,A90.bmp,
104,10111100,6,369.168,NaN,NA,NA,
104,10111100,7,369.701,0.532,1,1,
104,00111110,2,369.718,NaN,NA,NA,
105,00111110,3,369.718,NaN,NA,NA,
105,00111110,4,370.723,NaN,NA,NA,
105,00111110,5,370.92900000000003,NaN,NA,08475.bmp,A210.bmp,
105,00111110,6,371.934,NaN,NA,NA,
105,00111110,7,372.456,0.521,1,1,
105,00001001,2,372.475,NaN,NA,NA,
106,00001001,3,372.475,NaN,NA,NA,
106,00001001,4,373.476,NaN,NA,NA,
106,00001001,5,373.681,NaN,NA,07038.bmp,A158.bmp,
106,00001001,6,374.687,NaN,NA,NA,
106,00001001,7,375.276,0.588,-1,1,
106,10010010,2,375.294,NaN,NA,NA,
107,10010010,3,375.294,NaN,NA,NA,
107,10010010,4,376.297,NaN,NA,NA,
107,10010010,5,376.503,NaN,NA,27481.bmp,A6.bmp,
107,10010010,6,377.007,NaN,NA,NA,
107,10010010,7,377.761,0.753,1,1,
107,10010011,2,377.779,NaN,NA,NA,
108,10010011,3,377.779,NaN,NA,NA,
108,10010011,4,378.784,NaN,NA,NA,
108,10010011,5,378.986,NaN,NA,27280.bmp,A44.bmp,
108,10010011,6,379.491,NaN,NA,NA,
108,10010011,7,380.774,1.282,1,1,
108,10101011,2,380.791,NaN,NA,NA,
109,10101011,3,380.791,NaN,NA,NA,
109,10101011,4,381.794,NaN,NA,NA,
109,10101011,5,381.996,NaN,NA,27280.bmp,A44.bmp,
109,10101011,6,382.997,NaN,NA,NA,
109,10101011,7,383.579,0.581,-1,1,
109,00011101,2,383.597,NaN,NA,NA,
110,00011101,3,383.597,NaN,NA,NA,
110,00011101,4,384.6,NaN,NA,NA,
110,00011101,5,384.803,NaN,NA,07014.bmp,A146.bmp,
110,00011101,6,385.808,NaN,NA,NA,
110,00011101,7,386.293,0.483,1,1,
110,10110110,2,386.309,NaN,NA,NA,
111,10110110,3,386.309,NaN,NA,NA,
111,10110110,4,387.315,NaN,NA,NA,
111,10110110,5,387.515,NaN,NA,25623.bmp,A364.bmp,
111,10110110,6,388.016,NaN,NA,NA,
111,10110110,7,388.571,0.554,1,1,
111,10001110,2,388.589,NaN,NA,NA,
112,10001110,3,388.589,NaN,NA,NA,
112,10001110,4,389.593,NaN,NA,NA,
112,10001110,5,389.796,NaN,NA,28540.bmp,A96.bmp,
112,10001110,6,390.8,NaN,NA,NA,
112,10001110,7,391.338,0.537,-1,1,
112,01100001,2,391.355,NaN,NA,NA,
113,01100001,3,391.355,NaN,NA,NA,
113,01100001,4,392.358,NaN,NA,NA,
113,01100001,5,392.558,NaN,NA,12730.bmp,A218.bmp,
113,01100001,6,393.063,NaN,NA,NA,
113,01100001,7,393.629,0.5630000000000001,-1,1,
113,01101001,2,393.646,NaN,NA,NA,
114,01101001,3,393.646,NaN,NA,NA,
114,01101001,4,394.646,NaN,NA,NA,
114,01101001,5,394.851,NaN,NA,19810.bmp,A306.bmp,
114,01101001,6,395.856,NaN,NA,NA,
114,01101001,7,396.363,0.506,-1,1,
114,01110111,2,396.38100000000003,NaN,NA,NA,
115,01110111,3,396.38100000000003,NaN,NA,NA,
115,01110111,4,397.382,NaN,NA,NA,
115,01110111,5,397.587,NaN,NA,13101.bmp,A222.bmp,
115,01110111,6,398.089,NaN,NA,NA,
115,01110111,7,398.717,0.626,1,1,
115,01010011,2,398.734,NaN,NA,NA,
116,01010011,3,398.734,NaN,NA,NA,
116,01010011,4,399.738,NaN,NA,NA,
116,01010011,5,399.943,NaN,NA,19910.bmp,A322.bmp,
116,01010011,6,400.44800000000004,NaN,NA,NA,
116,01010011,7,401.108,0.659,1,1,
116,01010111,2,401.12600000000003,NaN,NA,NA,
117,01010111,3,401.12600000000003,NaN,NA,NA,
117,01010111,4,402.129,NaN,NA,NA,
117,01010111,5,402.333,NaN,NA,19410.bmp,A268.bmp,
117,01010111,6,402.838,NaN,NA,NA,
117,01010111,7,403.666,0.8260000000000001,1,1,
117,00000010,2,403.684,NaN,NA,NA,
118,00000010,3,403.684,NaN,NA,NA,
118,00000010,4,404.689,NaN,NA,NA,
118,00000010,5,404.89300000000003,NaN,NA,02190.bmp,A112.bmp,
118,00000010,6,405.398,NaN,NA,NA,
118,00000010,7,406.03000000000003,0.63,-1,1,
118,01101011,2,406.048,NaN,NA,NA,
119,01101011,3,406.048,NaN,NA,NA,
119,01101011,4,407.051,NaN,NA,NA,
119,01101011,5,407.254,NaN,NA,12717.bmp,A216.bmp,
119,01101011,6,408.255,NaN,NA,NA,
119,01101011,7,408.79,0.534,-1,1,
119,10010011,2,408.808,NaN,NA,NA,
120,10010011,3,408.808,NaN,NA,NA,
120,10010011,4,409.813,NaN,NA,NA,
120,10010011,5,410.01800000000003,NaN,NA,27280.bmp,A44.bmp,
120,10010011,6,410.523,NaN,NA,NA,
120,10010011,7,411.021,0.497,1,1,
120,00101100,2,411.039,NaN,NA,NA,
121,00101100,3,411.039,NaN,NA,NA,
121,00101100,4,412.044,NaN,NA,NA,
121,00101100,5,412.249,NaN,NA,07035.bmp,A154.bmp,
121,00101100,6,413.25100000000003,NaN,NA,NA,
121,00101100,7,414.023,0.771,-1,1,
121,10101001,2,414.041,NaN,NA,NA,
122,10101001,3,414.041,NaN,NA,NA,
122,10101001,4,415.043,NaN,NA,NA,
122,10101001,5,415.249,NaN,NA,21720.bmp,A346.bmp,
122,10101001,6,416.25100000000003,NaN,NA,NA,
122,10101001,7,416.807,0.555,-1,1,
122,10001100,2,416.825,NaN,NA,NA,
123,10001100,3,416.825,NaN,NA,NA,
123,10001100,4,417.83,NaN,NA,NA,
123,10001100,5,418.032,NaN,NA,21720.bmp,A346.bmp,
123,10001100,6,419.033,NaN,NA,NA,
123,10001100,7,419.576,0.542,-1,1,
123,01001100,2,419.594,NaN,NA,NA,
124,01001100,3,419.594,NaN,NA,NA,
124,01001100,4,420.596,NaN,NA,NA,
124,01001100,5,420.79900000000004,NaN,NA,123522.bmp,A214.bmp,
124,01001100,6,421.801,NaN,NA,NA,
124,01001100,7,422.288,0.486,-1,1,
124,10111010,2,422.306,NaN,NA,NA,
125,10111010,3,422.306,NaN,NA,NA,
125,10111010,4,423.308,NaN,NA,NA,
125,10111010,5,423.512,NaN,NA,27501.bmp,A60.bmp,
125,10111010,6,424.515,NaN,NA,NA,
125,10111010,7,425.225,0.709,1,1,
125,00101010,2,425.243,NaN,NA,NA,
126,00101010,3,425.243,NaN,NA,NA,
126,00101010,4,426.245,NaN,NA,NA,
126,00101010,5,426.45,NaN,NA,02393.bmp,A12.bmp,
126,00101010,6,427.455,NaN,NA,NA,
126,00101010,7,427.937,0.481,-1,1,
126,10111101,2,427.955,NaN,NA,NA,
127,10111101,3,427.955,NaN,NA,NA,
127,10111101,4,428.959,NaN,NA,NA,
127,10111101,5,429.161,NaN,NA,25831.bmp,A374.bmp,
127,10111101,6,430.16200000000003,NaN,NA,NA,
127,10111101,7,430.65500000000003,0.492,1,1,
127,01100001,2,430.673,NaN,NA,NA,
128,01100001,3,430.673,NaN,NA,NA,
128,01100001,4,431.676,NaN,NA,NA,
128,01100001,5,431.88100000000003,NaN,NA,19332.bmp,A264.bmp,
128,01100001,6,432.384,NaN,NA,NA,
128,01100001,7,432.891,0.505,-1,1,
128,00000001,9,432.895,NaN,NA,NA,
128,00000001,9,432.895,5.468,0,NA,
128,00000001,2,438.377,NaN,NA,NA,
129,00000001,3,438.377,NaN,NA,NA,
129,00000001,4,439.378,NaN,NA,NA,
129,00000001,5,439.58,NaN,NA,02570.bmp,A130.bmp,
129,00000001,6,440.08500000000004,NaN,NA,NA,
129,00000001,7,440.629,0.543,-1,1,
129,00101100,2,440.647,NaN,NA,NA,
130,00101100,3,440.647,NaN,NA,NA,
130,00101100,4,441.651,NaN,NA,NA,
130,00101100,5,441.85200000000003,NaN,NA,02200.bmp,A114.bmp,
130,00101100,6,442.853,NaN,NA,NA,
130,00101100,7,443.365,0.511,-1,1,
130,10001010,2,443.384,NaN,NA,NA,
131,10001010,3,443.384,NaN,NA,NA,
131,10001010,4,444.384,NaN,NA,NA,
131,10001010,5,444.58500000000004,NaN,NA,27501.bmp,A60.bmp,
131,10001010,6,445.587,NaN,NA,NA,
131,10001010,7,446.44100000000003,0.853,-1,1,
131,01001000,2,446.458,NaN,NA,NA,
132,01001000,3,446.458,NaN,NA,NA,
132,01001000,4,447.464,NaN,NA,NA,
132,01001000,5,447.666,NaN,NA,19006.bmp,A238.bmp,
132,01001000,6,448.668,NaN,NA,NA,
132,01001000,7,449.305,0.636,-1,1,
132,10110001,2,449.321,NaN,NA,NA,
133,10110001,3,449.321,NaN,NA,NA,
133,10110001,4,450.326,NaN,NA,NA,
133,10110001,5,450.528,NaN,NA,27545.bmp,A64.bmp,
133,10110001,6,451.033,NaN,NA,NA,
133,10110001,7,451.548,0.514,1,1,
133,00100110,2,451.565,NaN,NA,NA,
134,00100110,3,451.56600000000003,NaN,NA,NA,
134,00100110,4,452.571,NaN,NA,NA,
134,00100110,5,452.776,NaN,NA,07035.bmp,A154.bmp,
134,00100110,6,453.276,NaN,NA,NA,
134,00100110,7,453.866,0.588,-1,1,
134,10111000,2,453.884,NaN,NA,NA,
135,10111000,3,453.884,NaN,NA,NA,
135,10111000,4,454.886,NaN,NA,NA,
135,10111000,5,455.091,NaN,NA,25628.bmp,A366.bmp,
135,10111000,6,456.095,NaN,NA,NA,
135,10111000,7,456.64300000000003,0.547,1,1,
135,10111111,2,456.661,NaN,NA,NA,
136,10111111,3,456.661,NaN,NA,NA,
136,10111111,4,457.66200000000003,NaN,NA,NA,
136,10111111,5,457.86400000000003,NaN,NA,22530.bmp,A358.bmp,
136,10111111,6,458.865,NaN,NA,NA,
136,10111111,7,459.562,0.6960000000000001,1,1,
136,00101111,2,459.581,NaN,NA,NA,
137,00101111,3,459.581,NaN,NA,NA,
137,00101111,4,460.584,NaN,NA,NA,
137,00101111,5,460.785,NaN,NA,07040.bmp,A16.bmp,
137,00101111,6,461.78700000000003,NaN,NA,NA,
137,00101111,7,462.355,0.5670000000000001,-1,1,
137,10111110,2,462.374,NaN,NA,NA,
138,10111110,3,462.374,NaN,NA,NA,
138,10111110,4,463.379,NaN,NA,NA,
138,10111110,5,463.581,NaN,NA,28540.bmp,A96.bmp,
138,10111110,6,464.584,NaN,NA,NA,
138,10111110,7,465.022,0.436,1,1,
138,00001011,2,465.04,NaN,NA,NA,
139,00001011,3,465.04,NaN,NA,NA,
139,00001011,4,466.045,NaN,NA,NA,
139,00001011,5,466.249,NaN,NA,02890.bmp,A138.bmp,
139,00001011,6,467.253,NaN,NA,NA,
139,00001011,7,467.999,0.745,-1,1,
139,00010001,2,468.016,NaN,NA,NA,
140,00010001,3,468.016,NaN,NA,NA,
140,00010001,4,469.022,NaN,NA,NA,
140,00010001,5,469.226,NaN,NA,07021.bmp,A148.bmp,
140,00010001,6,469.731,NaN,NA,NA,
140,00010001,7,470.308,0.5760000000000001,1,1,
140,01001111,2,470.327,NaN,NA,NA,
141,01001111,3,470.327,NaN,NA,NA,
141,01001111,4,471.32800000000003,NaN,NA,NA,
141,01001111,5,471.529,NaN,NA,16231.bmp,A228.bmp,
141,01001111,6,472.53000000000003,NaN,NA,NA,
141,01001111,7,473.168,0.637,-1,1,
141,10001010,2,473.185,NaN,NA,NA,
142,10001010,3,473.185,NaN,NA,NA,
142,10001010,4,474.187,NaN,NA,NA,
142,10001010,5,474.39,NaN,NA,22080.bmp,A350.bmp,
142,10001010,6,475.391,NaN,NA,NA,
142,10001010,7,475.979,0.587,-1,1,
142,01001101,2,475.997,NaN,NA,NA,
143,01001101,3,475.997,NaN,NA,NA,
143,01001101,4,477.00100000000003,NaN,NA,NA,
143,01001101,5,477.20300000000003,NaN,NA,19322.bmp,A260.bmp,
143,01001101,6,478.204,NaN,NA,NA,
143,01001101,7,478.779,0.5730000000000001,-1,1,
143,10000000,2,478.797,NaN,NA,NA,
144,10000000,3,478.797,NaN,NA,NA,
144,10000000,4,479.8,NaN,NA,NA,
144,10000000,5,480.002,NaN,NA,28180.bmp,A80.bmp,
144,10000000,6,480.504,NaN,NA,NA,
144,10000000,7,481.103,0.598,-1,1,
144,00111101,2,481.12,NaN,NA,NA,
145,00111101,3,481.12,NaN,NA,NA,
145,00111101,4,482.12100000000004,NaN,NA,NA,
145,00111101,5,482.326,NaN,NA,07365.bmp,A192.bmp,
145,00111101,6,483.331,NaN,NA,NA,
145,00111101,7,483.774,0.442,1,1,
145,10011110,2,483.79200000000003,NaN,NA,NA,
146,10011110,3,483.79200000000003,NaN,NA,NA,
146,10011110,4,484.796,NaN,NA,NA,
146,10011110,5,485.00100000000003,NaN,NA,25890.bmp,A378.bmp,
146,10011110,6,486.003,NaN,NA,NA,
146,10011110,7,487.019,1.0150000000000001,1,1,
146,10001000,2,487.036,NaN,NA,NA,
147,10001000,3,487.036,NaN,NA,NA,
147,10001000,4,488.039,NaN,NA,NA,
147,10001000,5,488.241,NaN,NA,27281.bmp,A46.bmp,
147,10001000,6,489.24600000000004,NaN,NA,NA,
147,10001000,7,489.963,0.716,-1,1,
147,10110100,2,489.981,NaN,NA,NA,
148,10110100,3,489.981,NaN,NA,NA,
148,10110100,4,490.98400000000004,NaN,NA,NA,
148,10110100,5,491.19,NaN,NA,27230.bmp,A4.bmp,
148,10110100,6,491.69,NaN,NA,NA,
148,10110100,7,492.193,0.502,1,1,
148,00101111,2,492.21000000000004,NaN,NA,NA,
149,00101111,3,492.21000000000004,NaN,NA,NA,
149,00101111,4,493.216,NaN,NA,NA,
149,00101111,5,493.41700000000003,NaN,NA,02396.bmp,A120.bmp,
149,00101111,6,494.418,NaN,NA,NA,
149,00101111,7,495.034,0.615,-1,1,
149,10011000,2,495.05,NaN,NA,NA,
150,10011000,3,495.05,NaN,NA,NA,
150,10011000,4,496.053,NaN,NA,NA,
150,10011000,5,496.257,NaN,NA,28501.bmp,A94.bmp,
150,10011000,6,497.257,NaN,NA,NA,
150,10011000,7,497.733,0.47500000000000003,1,1,
150,01111010,2,497.75100000000003,NaN,NA,NA,
151,01111010,3,497.75100000000003,NaN,NA,NA,
151,01111010,4,498.753,NaN,NA,NA,
151,01111010,5,498.958,NaN,NA,16022.bmp,A226.bmp,
151,01111010,6,499.963,NaN,NA,NA,
151,01111010,7,500.865,0.901,1,1,
151,10111011,2,500.88300000000004,NaN,NA,NA,
152,10111011,3,500.88300000000004,NaN,NA,NA,
152,10111011,4,501.88800000000003,NaN,NA,NA,
152,10111011,5,502.089,NaN,NA,27281.bmp,A46.bmp,
152,10111011,6,503.092,NaN,NA,NA,
152,10111011,7,503.56100000000004,0.468,1,1,
152,00111111,2,503.57800000000003,NaN,NA,NA,
153,00111111,3,503.57800000000003,NaN,NA,NA,
153,00111111,4,504.583,NaN,NA,NA,
153,00111111,5,504.784,NaN,NA,02484.bmp,A122.bmp,
153,00111111,6,505.785,NaN,NA,NA,
153,00111111,7,506.51300000000003,0.726,1,1,
153,00111110,2,506.531,NaN,NA,NA,
154,00111110,3,506.531,NaN,NA,NA,
154,00111110,4,507.536,NaN,NA,NA,
154,00111110,5,507.737,NaN,NA,07021.bmp,A148.bmp,
154,00111110,6,508.73900000000003,NaN,NA,NA,
154,00111110,7,509.208,0.467,1,1,
154,01111000,2,509.226,NaN,NA,NA,
155,01111000,3,509.226,NaN,NA,NA,
155,01111000,4,510.226,NaN,NA,NA,
155,01111000,5,510.431,NaN,NA,19326.bmp,A262.bmp,
155,01111000,6,511.434,NaN,NA,NA,
155,01111000,7,512.206,0.771,1,1,
155,00011111,2,512.224,NaN,NA,NA,
156,00011111,3,512.224,NaN,NA,NA,
156,00011111,4,513.226,NaN,NA,NA,
156,00011111,5,513.4300000000001,NaN,NA,07040.bmp,A16.bmp,
156,00011111,6,514.436,NaN,NA,NA,
156,00011111,7,514.9540000000001,0.516,1,1,
156,01100101,2,514.971,NaN,NA,NA,
157,01100101,3,514.971,NaN,NA,NA,
157,01100101,4,515.976,NaN,NA,NA,
157,01100101,5,516.177,NaN,NA,12750.bmp,A22.bmp,
157,01100101,6,516.681,NaN,NA,NA,
157,01100101,7,517.328,0.645,-1,2,
157,01100101,8,517.328,NaN,NA,NA,
157,01111000,2,520.3530000000001,NaN,NA,NA,
158,01111000,3,520.3530000000001,NaN,NA,NA,
158,01111000,4,521.356,NaN,NA,NA,
158,01111000,5,521.5600000000001,NaN,NA,19429.bmp,A282.bmp,
158,01111000,6,522.561,NaN,NA,NA,
158,01111000,7,523.157,0.595,1,1,
158,01000101,2,523.175,NaN,NA,NA,
159,01000101,3,523.175,NaN,NA,NA,
159,01000101,4,524.176,NaN,NA,NA,
159,01000101,5,524.38,NaN,NA,12730.bmp,A218.bmp,
159,01000101,6,524.886,NaN,NA,NA,
159,01000101,7,525.515,0.628,-1,1,
159,01010110,2,525.533,NaN,NA,NA,
160,01010110,3,525.533,NaN,NA,NA,
160,01010110,4,526.5360000000001,NaN,NA,NA,
160,01010110,5,526.739,NaN,NA,19326.bmp,A262.bmp,
160,01010110,6,527.239,NaN,NA,NA,
160,01010110,7,527.902,0.661,1,1,
160,01001101,2,527.92,NaN,NA,NA,
161,01001101,3,527.92,NaN,NA,NA,
161,01001101,4,528.924,NaN,NA,NA,
161,01001101,5,529.126,NaN,NA,13180.bmp,A224.bmp,
161,01001101,6,530.1270000000001,NaN,NA,NA,
161,01001101,7,530.774,0.646,-1,1,
161,00001111,2,530.792,NaN,NA,NA,
162,00001111,3,530.792,NaN,NA,NA,
162,00001111,4,531.796,NaN,NA,NA,
162,00001111,5,532.0020000000001,NaN,NA,07497.bmp,A198.bmp,
162,00001111,6,533.003,NaN,NA,NA,
162,00001111,7,533.646,0.642,-1,2,
162,00001111,8,533.646,NaN,NA,NA,
162,00010001,2,536.67,NaN,NA,NA,
163,00010001,3,536.67,NaN,NA,NA,
163,00010001,4,537.672,NaN,NA,NA,
163,00010001,5,537.872,NaN,NA,07014.bmp,A146.bmp,
163,00010001,6,538.376,NaN,NA,NA,
163,00010001,7,538.913,0.536,1,1,
163,10110101,2,538.931,NaN,NA,NA,
164,10110101,3,538.931,NaN,NA,NA,
164,10110101,4,539.933,NaN,NA,NA,
164,10110101,5,540.136,NaN,NA,21659.bmp,A344.bmp,
164,10110101,6,540.639,NaN,NA,NA,
