Orginal File Name:,DP-JT3-2018_5_3_1726.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36,IP: ::ffff:127.0.0.1,Time:,2018_5_3_1726,Parameter File:,None:FromPsyToolkit,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('TRIAL_ONSET', 3), ('CUE_ONSET', 4), ('IMAGE_ONSET', 5), ('TARGET_ONSET', 6), ('RESPONSE', 7), ('ERROR_DELAY', 8), ('BREAK_ONSET', 9), ('BREAK_END', 10)],Trial Types are coded as follows: 8 bits representing [valence neut/neg/pos] [target_orientation H/V] [target_side left/right] [duration .5/1] [valenced_image left/right] [cue_orientation H/V] [cue_side left/right] 
trial_number,trial_type,event_code,absolute_time,response_time,response,result
73,10100111,7,314.784,0.045,-1,1,
73,01100100,2,314.797,NaN,NA,NA,
74,01100100,3,314.798,NaN,NA,NA,
74,01100100,4,315.803,NaN,NA,NA,
74,01100100,5,316.00600000000003,NaN,NA,16831.bmp,A299.bmp,
74,01100100,6,316.511,NaN,NA,NA,
74,01100100,7,316.54,0.022,-1,2,
74,01100100,8,316.54,NaN,NA,NA,
74,00100101,2,319.565,NaN,NA,NA,
75,00100101,3,319.565,NaN,NA,NA,
75,00100101,4,320.56600000000003,NaN,NA,NA,
75,00100101,5,320.771,NaN,NA,06150.bmp,A155.bmp,
75,00100101,6,321.274,NaN,NA,NA,
75,00100101,7,321.367,0.091,-1,2,
75,00100101,8,321.367,NaN,NA,NA,
75,01100011,2,324.39,NaN,NA,NA,
76,01100011,3,324.39,NaN,NA,NA,
76,01100011,4,325.391,NaN,NA,NA,
76,01100011,5,325.593,NaN,NA,12683.bmp,A227.bmp,
76,01100011,6,326.095,NaN,NA,NA,
76,01100011,7,326.153,0.056,-1,1,
76,01011001,2,326.16700000000003,NaN,NA,NA,
77,01011001,3,326.16700000000003,NaN,NA,NA,
77,01011001,4,327.16700000000003,NaN,NA,NA,
77,01011001,5,327.367,NaN,NA,19561.bmp,A325.bmp,
77,01011001,6,328.368,NaN,NA,NA,
77,01011001,7,328.468,0.099,1,1,
77,10110101,2,328.483,NaN,NA,NA,
78,10110101,3,328.483,NaN,NA,NA,
78,10110101,4,329.485,NaN,NA,NA,
78,10110101,5,329.689,NaN,NA,22057.bmp,A363.bmp,
78,10110101,6,330.194,NaN,NA,NA,
78,10110101,7,330.208,0.013000000000000001,1,2,
78,10110101,8,330.208,NaN,NA,NA,
78,00000011,2,333.228,NaN,NA,NA,
79,00000011,3,333.228,NaN,NA,NA,
79,00000011,4,334.234,NaN,NA,NA,
79,00000011,5,334.437,NaN,NA,07255.bmp,A203.bmp,
79,00000011,6,334.94100000000003,NaN,NA,NA,
79,00000011,7,335.01800000000003,0.075,-1,2,
79,00000011,8,335.01800000000003,NaN,NA,NA,
79,10001110,2,338.038,NaN,NA,NA,
80,10001110,3,338.038,NaN,NA,NA,
80,10001110,4,339.041,NaN,NA,NA,
80,10001110,5,339.247,NaN,NA,21650.bmp,A343.bmp,
80,10001110,6,340.253,NaN,NA,NA,
80,10001110,7,340.258,0.003,-1,2,
80,10001110,8,340.258,NaN,NA,NA,
80,10111001,2,343.277,NaN,NA,NA,
81,10111001,3,343.277,NaN,NA,NA,
81,10111001,4,344.278,NaN,NA,NA,
81,10111001,5,344.482,NaN,NA,25551.bmp,A59.bmp,
81,10111001,6,345.485,NaN,NA,NA,
81,10111001,7,345.505,0.019,1,2,
81,10111001,8,345.505,NaN,NA,NA,
81,01010100,2,348.527,NaN,NA,NA,
82,01010100,3,348.527,NaN,NA,NA,
82,01010100,4,349.532,NaN,NA,NA,
82,01010100,5,349.735,NaN,NA,13195.bmp,A251.bmp,
82,01010100,6,350.236,NaN,NA,NA,
82,01010100,7,385.306,35.068,1,1,
82,01101110,2,385.319,NaN,NA,NA,
83,01101110,3,385.319,NaN,NA,NA,
83,01101110,4,386.324,NaN,NA,NA,
83,01101110,5,386.526,NaN,NA,165701.bmp,A295.bmp,
83,01101110,6,387.527,NaN,NA,NA,
83,01101110,7,387.61,0.081,-1,1,
83,01001011,2,387.623,NaN,NA,NA,
84,01001011,3,387.623,NaN,NA,NA,
84,01001011,4,388.625,NaN,NA,NA,
84,01001011,5,388.829,NaN,NA,12095.bmp,A217.bmp,
84,01001011,6,389.831,NaN,NA,NA,
84,01001011,7,389.895,0.063,-1,2,
84,01001011,8,389.895,NaN,NA,NA,
84,10010010,2,392.919,NaN,NA,NA,
85,10010010,3,392.919,NaN,NA,NA,
85,10010010,4,393.923,NaN,NA,NA,
85,10010010,5,394.129,NaN,NA,28250.bmp,A99.bmp,
85,10010010,6,394.632,NaN,NA,NA,
85,10010010,7,394.688,0.054,1,2,
85,10010010,8,394.688,NaN,NA,NA,
85,10101010,2,397.713,NaN,NA,NA,
86,10101010,3,397.713,NaN,NA,NA,
86,10101010,4,398.714,NaN,NA,NA,
86,10101010,5,398.919,NaN,NA,21440.bmp,A333.bmp,
86,10101010,6,399.921,NaN,NA,NA,
86,10101010,7,400.022,0.099,-1,1,
86,10100110,2,400.03700000000003,NaN,NA,NA,
87,10100110,3,400.03700000000003,NaN,NA,NA,
87,10100110,4,401.04200000000003,NaN,NA,NA,
87,10100110,5,401.246,NaN,NA,25711.bmp,A69.bmp,
87,10100110,6,401.747,NaN,NA,NA,
87,10100110,7,401.765,0.016,-1,1,
87,10100101,2,401.779,NaN,NA,NA,
88,10100101,3,401.779,NaN,NA,NA,
88,10100101,4,402.781,NaN,NA,NA,
88,10100101,5,402.983,NaN,NA,25460.bmp,A55.bmp,
88,10100101,6,403.48900000000003,NaN,NA,NA,
88,10100101,7,403.514,0.023,-1,2,
88,10100101,8,403.514,NaN,NA,NA,
88,10101000,2,406.53700000000003,NaN,NA,NA,
89,10101000,3,406.53700000000003,NaN,NA,NA,
89,10101000,4,407.54,NaN,NA,NA,
89,10101000,5,407.742,NaN,NA,21710.bmp,A349.bmp,
89,10101000,6,408.745,NaN,NA,NA,
89,10101000,7,408.764,0.017,-1,2,
89,10101000,8,408.764,NaN,NA,NA,
89,10001101,2,411.783,NaN,NA,NA,
90,10001101,3,411.783,NaN,NA,NA,
90,10001101,4,412.78700000000003,NaN,NA,NA,
90,10001101,5,412.992,NaN,NA,21650.bmp,A343.bmp,
90,10001101,6,413.997,NaN,NA,NA,
90,10001101,7,414.00100000000003,0.003,-1,1,
90,01111010,2,414.015,NaN,NA,NA,
91,01111010,3,414.015,NaN,NA,NA,
91,01111010,4,415.021,NaN,NA,NA,
91,01111010,5,415.223,NaN,NA,13301.bmp,A261.bmp,
91,01111010,6,416.228,NaN,NA,NA,
91,01111010,7,416.27,0.041,1,1,
91,00001110,2,416.284,NaN,NA,NA,
92,00001110,3,416.284,NaN,NA,NA,
92,00001110,4,417.28700000000003,NaN,NA,NA,
92,00001110,5,417.49,NaN,NA,07018.bmp,A171.bmp,
92,00001110,6,418.494,NaN,NA,NA,
92,00001110,7,418.563,0.067,-1,2,
92,00001110,8,418.563,NaN,NA,NA,
92,01100011,2,421.583,NaN,NA,NA,
93,01100011,3,421.583,NaN,NA,NA,
93,01100011,4,422.588,NaN,NA,NA,
93,01100011,5,422.79200000000003,NaN,NA,16350.bmp,A285.bmp,
93,01100011,6,423.296,NaN,NA,NA,
93,01100011,7,423.35200000000003,0.055,-1,1,
93,10110111,2,423.365,NaN,NA,NA,
94,10110111,3,423.365,NaN,NA,NA,
94,10110111,4,424.37,NaN,NA,NA,
94,10110111,5,424.57300000000004,NaN,NA,21722.bmp,A35.bmp,
94,10110111,6,425.08,NaN,NA,NA,
94,10110111,7,425.099,0.017,1,1,
94,01000010,2,425.112,NaN,NA,NA,
95,01000010,3,425.112,NaN,NA,NA,
95,01000010,4,426.112,NaN,NA,NA,
95,01000010,5,426.313,NaN,NA,13015.bmp,A239.bmp,
95,01000010,6,426.819,NaN,NA,NA,
95,01000010,7,426.848,0.028,-1,2,
95,01000010,8,426.848,NaN,NA,NA,
95,10010101,2,429.87,NaN,NA,NA,
96,10010101,3,429.87,NaN,NA,NA,
96,10010101,4,430.87,NaN,NA,NA,
96,10010101,5,431.076,NaN,NA,223752.bmp,A375.bmp,
96,10010101,6,431.581,NaN,NA,NA,
96,10010101,7,431.656,0.073,1,1,
96,10001111,2,431.669,NaN,NA,NA,
97,10001111,3,431.669,NaN,NA,NA,
97,10001111,4,432.671,NaN,NA,NA,
97,10001111,5,432.871,NaN,NA,21333.bmp,A33.bmp,
97,10001111,6,433.87600000000003,NaN,NA,NA,
97,10001111,7,433.954,0.077,-1,2,
97,10001111,8,433.954,NaN,NA,NA,
97,00011100,2,436.97200000000004,NaN,NA,NA,
98,00011100,3,436.97200000000004,NaN,NA,NA,
98,00011100,4,437.979,NaN,NA,NA,
98,00011100,5,438.181,NaN,NA,07055.bmp,A185.bmp,
98,00011100,6,439.187,NaN,NA,NA,
98,00011100,7,439.19100000000003,0.002,1,1,
98,00011011,2,439.205,NaN,NA,NA,
99,00011011,3,439.205,NaN,NA,NA,
99,00011011,4,440.209,NaN,NA,NA,
99,00011011,5,440.41,NaN,NA,02495.bmp,A123.bmp,
99,00011011,6,441.411,NaN,NA,NA,
99,00011011,7,441.499,0.08600000000000001,1,2,
99,00011011,8,441.499,NaN,NA,NA,
99,00100000,2,444.519,NaN,NA,NA,
100,00100000,3,444.519,NaN,NA,NA,
100,00100000,4,445.52500000000003,NaN,NA,NA,
100,00100000,5,445.731,NaN,NA,07004.bmp,A163.bmp,
100,00100000,6,446.236,NaN,NA,NA,
100,00100000,7,446.293,0.055,-1,2,
100,00100000,8,446.293,NaN,NA,NA,
100,01001110,2,449.314,NaN,NA,NA,
101,01001110,3,449.314,NaN,NA,NA,
101,01001110,4,450.31600000000003,NaN,NA,NA,
101,01001110,5,450.516,NaN,NA,16831.bmp,A299.bmp,
101,01001110,6,451.519,NaN,NA,NA,
101,01001110,7,451.536,0.015,-1,2,
101,01001110,8,451.536,NaN,NA,NA,
101,10011101,2,454.55400000000003,NaN,NA,NA,
102,10011101,3,454.55400000000003,NaN,NA,NA,
102,10011101,4,455.555,NaN,NA,NA,
102,10011101,5,455.76,NaN,NA,22222.bmp,A37.bmp,
102,10011101,6,456.761,NaN,NA,NA,
102,10011101,7,456.867,0.10300000000000001,1,1,
102,10010100,2,456.88,NaN,NA,NA,
103,10010100,3,456.88,NaN,NA,NA,
103,10010100,4,457.88,NaN,NA,NA,
103,10010100,5,458.084,NaN,NA,27475.bmp,A87.bmp,
103,10010100,6,458.587,NaN,NA,NA,
103,10010100,7,458.604,0.016,1,1,
103,00001010,2,458.617,NaN,NA,NA,
104,00001010,3,458.617,NaN,NA,NA,
104,00001010,4,459.623,NaN,NA,NA,
104,00001010,5,459.824,NaN,NA,08232.bmp,A211.bmp,
104,00001010,6,460.827,NaN,NA,NA,
104,00001010,7,460.897,0.068,-1,2,
104,00001010,8,460.897,NaN,NA,NA,
104,10001100,2,463.92,NaN,NA,NA,
105,10001100,3,463.92,NaN,NA,NA,
105,10001100,4,464.926,NaN,NA,NA,
105,10001100,5,465.134,NaN,NA,22222.bmp,A37.bmp,
105,10001100,6,466.136,NaN,NA,NA,
105,10001100,7,466.24,0.10200000000000001,-1,1,
105,00010000,2,466.253,NaN,NA,NA,
106,00010000,3,466.253,NaN,NA,NA,
106,00010000,4,467.255,NaN,NA,NA,
106,00010000,5,467.456,NaN,NA,07025.bmp,A177.bmp,
106,00010000,6,467.962,NaN,NA,NA,
106,00010000,7,467.994,0.03,1,1,
106,00100001,2,468.008,NaN,NA,NA,
107,00100001,3,468.008,NaN,NA,NA,
107,00100001,4,469.008,NaN,NA,NA,
107,00100001,5,469.211,NaN,NA,07175.bmp,A191.bmp,
107,00100001,6,469.713,NaN,NA,NA,
107,00100001,7,469.745,0.03,-1,2,
107,00100001,8,469.745,NaN,NA,NA,
107,01110101,2,472.765,NaN,NA,NA,
108,01110101,3,472.765,NaN,NA,NA,
108,01110101,4,473.769,NaN,NA,NA,
108,01110101,5,473.975,NaN,NA,13350.bmp,A263.bmp,
108,01110101,6,474.481,NaN,NA,NA,
108,01110101,7,474.536,0.054,1,2,
108,01110101,8,474.536,NaN,NA,NA,
108,01110010,2,477.555,NaN,NA,NA,
109,01110010,3,477.555,NaN,NA,NA,
109,01110010,4,478.556,NaN,NA,NA,
109,01110010,5,478.76,NaN,NA,135501.bmp,A269.bmp,
109,01110010,6,479.261,NaN,NA,NA,
109,01110010,7,479.343,0.081,1,1,
109,10010000,2,479.356,NaN,NA,NA,
110,10010000,3,479.356,NaN,NA,NA,
110,10010000,4,480.361,NaN,NA,NA,
110,10010000,5,480.565,NaN,NA,25300.bmp,A5.bmp,
110,10010000,6,481.06600000000003,NaN,NA,NA,
110,10010000,7,481.093,0.026000000000000002,1,1,
110,00000111,2,481.106,NaN,NA,NA,
111,00000111,3,481.106,NaN,NA,NA,
111,00000111,4,482.10900000000004,NaN,NA,NA,
111,00000111,5,482.31100000000004,NaN,NA,02411.bmp,A117.bmp,
111,00000111,6,482.813,NaN,NA,NA,
111,00000111,7,482.843,0.028,-1,2,
111,00000111,8,482.843,NaN,NA,NA,
111,01000010,2,485.862,NaN,NA,NA,
112,01000010,3,485.862,NaN,NA,NA,
112,01000010,4,486.863,NaN,NA,NA,
112,01000010,5,487.069,NaN,NA,16300.bmp,A279.bmp,
112,01000010,6,487.571,NaN,NA,NA,
112,01000010,7,487.666,0.093,-1,2,
112,01000010,8,487.666,NaN,NA,NA,
112,01000000,2,490.689,NaN,NA,NA,
113,01000000,3,490.689,NaN,NA,NA,
113,01000000,4,491.694,NaN,NA,NA,
113,01000000,5,491.897,NaN,NA,12799.bmp,A23.bmp,
113,01000000,6,492.401,NaN,NA,NA,
113,01000000,7,492.468,0.065,-1,1,
113,00011110,2,492.481,NaN,NA,NA,
114,00011110,3,492.481,NaN,NA,NA,
114,00011110,4,493.485,NaN,NA,NA,
114,00011110,5,493.689,NaN,NA,02214.bmp,A109.bmp,
114,00011110,6,494.694,NaN,NA,NA,
114,00011110,7,494.765,0.069,1,2,
114,00011110,8,494.765,NaN,NA,NA,
114,00100111,2,497.786,NaN,NA,NA,
115,00100111,3,497.786,NaN,NA,NA,
115,00100111,4,498.79,NaN,NA,NA,
115,00100111,5,498.99600000000004,NaN,NA,02512.bmp,A125.bmp,
115,00100111,6,499.502,NaN,NA,NA,
115,00100111,7,499.567,0.063,-1,1,
115,01101000,2,499.58,NaN,NA,NA,
116,01101000,3,499.58,NaN,NA,NA,
116,01101000,4,500.581,NaN,NA,NA,
116,01101000,5,500.783,NaN,NA,135501.bmp,A269.bmp,
116,01101000,6,501.789,NaN,NA,NA,
116,01101000,7,501.86400000000003,0.074,-1,2,
116,01101000,8,501.86400000000003,NaN,NA,NA,
116,00010001,2,504.88800000000003,NaN,NA,NA,
117,00010001,3,504.88800000000003,NaN,NA,NA,
117,00010001,4,505.894,NaN,NA,NA,
117,00010001,5,506.096,NaN,NA,02493.bmp,A121.bmp,
117,00010001,6,506.599,NaN,NA,NA,
117,00010001,7,506.684,0.083,1,1,
117,10001101,2,506.69800000000004,NaN,NA,NA,
118,10001101,3,506.69800000000004,NaN,NA,NA,
118,10001101,4,507.70300000000003,NaN,NA,NA,
118,10001101,5,507.903,NaN,NA,25611.bmp,A63.bmp,
118,10001101,6,508.904,NaN,NA,NA,
118,10001101,7,508.976,0.069,-1,1,
118,01100011,2,508.98900000000003,NaN,NA,NA,
119,01100011,3,508.98900000000003,NaN,NA,NA,
119,01100011,4,509.991,NaN,NA,NA,
119,01100011,5,510.193,NaN,NA,12799.bmp,A23.bmp,
119,01100011,6,510.694,NaN,NA,NA,
119,01100011,7,510.726,0.03,-1,1,
119,01110111,2,510.738,NaN,NA,NA,
120,01110111,3,510.738,NaN,NA,NA,
120,01110111,4,511.742,NaN,NA,NA,
120,01110111,5,511.943,NaN,NA,16313.bmp,A283.bmp,
120,01110111,6,512.449,NaN,NA,NA,
120,01110111,7,512.484,0.033,1,1,
120,00101100,2,512.498,NaN,NA,NA,
121,00101100,3,512.498,NaN,NA,NA,
121,00101100,4,513.499,NaN,NA,NA,
121,00101100,5,513.701,NaN,NA,01645.bmp,A101.bmp,
121,00101100,6,514.703,NaN,NA,NA,
121,00101100,7,514.767,0.062,-1,2,
121,00101100,8,514.767,NaN,NA,NA,
121,01111010,2,517.791,NaN,NA,NA,
122,01111010,3,517.791,NaN,NA,NA,
122,01111010,4,518.796,NaN,NA,NA,
122,01111010,5,519.003,NaN,NA,16821.bmp,A297.bmp,
122,01111010,6,520.005,NaN,NA,NA,
122,01111010,7,520.024,0.018000000000000002,1,1,
122,01100111,2,520.037,NaN,NA,NA,
123,01100111,3,520.037,NaN,NA,NA,
123,01100111,4,521.043,NaN,NA,NA,
123,01100111,5,521.246,NaN,NA,12811.bmp,A231.bmp,
123,01100111,6,521.749,NaN,NA,NA,
123,01100111,7,521.768,0.016,-1,1,
123,10111001,2,521.782,NaN,NA,NA,
124,10111001,3,521.782,NaN,NA,NA,
124,10111001,4,522.788,NaN,NA,NA,
124,10111001,5,522.993,NaN,NA,21440.bmp,A333.bmp,
124,10111001,6,523.994,NaN,NA,NA,
124,10111001,7,524.059,0.063,1,2,
124,10111001,8,524.059,NaN,NA,NA,
124,01010111,2,527.082,NaN,NA,NA,
125,01010111,3,527.082,NaN,NA,NA,
125,01010111,4,528.087,NaN,NA,NA,
125,01010111,5,528.293,NaN,NA,16313.bmp,A283.bmp,
125,01010111,6,528.799,NaN,NA,NA,
125,01010111,7,528.862,0.062,1,2,
125,01010111,8,528.862,NaN,NA,NA,
125,10101100,2,531.884,NaN,NA,NA,
126,10101100,3,531.884,NaN,NA,NA,
126,10101100,4,532.885,NaN,NA,NA,
126,10101100,5,533.09,NaN,NA,28191.bmp,A97.bmp,
126,10101100,6,534.096,NaN,NA,NA,
126,10101100,7,534.11,0.012,-1,2,
126,10101100,8,534.11,NaN,NA,NA,
126,10010110,2,537.13,NaN,NA,NA,
127,10010110,3,537.13,NaN,NA,NA,
127,10010110,4,538.131,NaN,NA,NA,
127,10010110,5,538.333,NaN,NA,21410.bmp,A331.bmp,
127,10010110,6,538.839,NaN,NA,NA,
127,10010110,7,538.892,0.052000000000000005,1,2,
127,10010110,8,538.892,NaN,NA,NA,
127,00011110,2,541.912,NaN,NA,NA,
128,00011110,3,541.912,NaN,NA,NA,
128,00011110,4,542.913,NaN,NA,NA,
128,00011110,5,543.118,NaN,NA,02749.bmp,A133.bmp,
128,00011110,6,544.12,NaN,NA,NA,
128,00011110,7,544.223,0.10200000000000001,1,2,
128,00011110,8,544.223,NaN,NA,NA,
128,10101000,2,547.246,NaN,NA,NA,
129,10101000,3,547.246,NaN,NA,NA,
129,10101000,4,548.248,NaN,NA,NA,
129,10101000,5,548.451,NaN,NA,27200.bmp,A73.bmp,
129,10101000,6,549.456,NaN,NA,NA,
129,10101000,7,549.467,0.01,-1,2,
129,10101000,8,549.467,NaN,NA,NA,
129,10111010,2,552.489,NaN,NA,NA,
130,10111010,3,552.489,NaN,NA,NA,
130,10111010,4,553.495,NaN,NA,NA,
130,10111010,5,553.7,NaN,NA,27570.bmp,A9.bmp,
130,10111010,6,554.703,NaN,NA,NA,
130,10111010,7,554.806,0.101,1,1,
130,10111000,2,554.82,NaN,NA,NA,
131,10111000,3,554.82,NaN,NA,NA,
131,10111000,4,555.825,NaN,NA,NA,
131,10111000,5,556.029,NaN,NA,22630.bmp,A39.bmp,
131,10111000,6,557.0310000000001,NaN,NA,NA,
131,10111000,7,557.089,0.056,1,2,
131,10111000,8,557.089,NaN,NA,NA,
131,00001001,2,560.113,NaN,NA,NA,
132,00001001,3,560.113,NaN,NA,NA,
132,00001001,4,561.118,NaN,NA,NA,
132,00001001,5,561.32,NaN,NA,02780.bmp,A135.bmp,
132,00001001,6,562.324,NaN,NA,NA,
132,00001001,7,562.338,0.013000000000000001,-1,1,
132,01111010,2,562.354,NaN,NA,NA,
133,01111010,3,562.354,NaN,NA,NA,
133,01111010,4,563.356,NaN,NA,NA,
133,01111010,5,563.5600000000001,NaN,NA,19320.bmp,A317.bmp,
133,01111010,6,564.561,NaN,NA,NA,
133,01111010,7,564.631,0.069,1,1,
133,10111111,2,564.645,NaN,NA,NA,
134,10111111,3,564.645,NaN,NA,NA,
134,10111111,4,565.646,NaN,NA,NA,
134,10111111,5,565.849,NaN,NA,28191.bmp,A97.bmp,
134,10111111,6,566.854,NaN,NA,NA,
134,10111111,7,566.92,0.064,1,1,
134,00011010,2,566.933,NaN,NA,NA,
135,00011010,3,566.933,NaN,NA,NA,
135,00011010,4,567.936,NaN,NA,NA,
135,00011010,5,568.141,NaN,NA,02381.bmp,A113.bmp,
135,00011010,6,569.146,NaN,NA,NA,
135,00011010,7,569.207,0.059000000000000004,1,2,
135,00011010,8,569.207,NaN,NA,NA,
135,00100111,2,572.231,NaN,NA,NA,
136,00100111,3,572.231,NaN,NA,NA,
136,00100111,4,573.2330000000001,NaN,NA,NA,
136,00100111,5,573.438,NaN,NA,07160.bmp,A189.bmp,
136,00100111,6,573.944,NaN,NA,NA,
136,00100111,7,574.014,0.069,-1,1,
136,10010000,2,574.027,NaN,NA,NA,
137,10010000,3,574.027,NaN,NA,NA,
137,10010000,4,575.029,NaN,NA,NA,
137,10010000,5,575.231,NaN,NA,25260.bmp,A49.bmp,
137,10010000,6,575.736,NaN,NA,NA,
137,10010000,7,575.766,0.029,1,1,
137,01001100,2,575.779,NaN,NA,NA,
138,01001100,3,575.779,NaN,NA,NA,
138,01001100,4,576.784,NaN,NA,NA,
138,01001100,5,576.985,NaN,NA,13103.bmp,A245.bmp,
138,01001100,6,577.989,NaN,NA,NA,
138,01001100,7,578.068,0.078,-1,1,
138,00111111,2,578.082,NaN,NA,NA,
139,00111111,3,578.082,NaN,NA,NA,
139,00111111,4,579.083,NaN,NA,NA,
139,00111111,5,579.285,NaN,NA,07187.bmp,A195.bmp,
139,00111111,6,580.287,NaN,NA,NA,
139,00111111,7,580.3820000000001,0.094,1,1,
139,00011011,2,580.395,NaN,NA,NA,
140,00011011,3,580.395,NaN,NA,NA,
140,00011011,4,581.4010000000001,NaN,NA,NA,
140,00011011,5,581.606,NaN,NA,07248.bmp,A201.bmp,
140,00011011,6,582.609,NaN,NA,NA,
140,00011011,7,582.658,0.047,1,2,
140,00011011,8,582.658,NaN,NA,NA,
140,10101101,2,585.678,NaN,NA,NA,
141,10101101,3,585.678,NaN,NA,NA,
141,10101101,4,586.683,NaN,NA,NA,
141,10101101,5,586.8870000000001,NaN,NA,27320.bmp,A79.bmp,
141,10101101,6,587.892,NaN,NA,NA,
141,10101101,7,587.895,0.002,-1,2,
141,10101101,8,587.895,NaN,NA,NA,
141,01001011,2,590.919,NaN,NA,NA,
142,01001011,3,590.919,NaN,NA,NA,
142,01001011,4,591.922,NaN,NA,NA,
142,01001011,5,592.124,NaN,NA,13001.bmp,A235.bmp,
142,01001011,6,593.128,NaN,NA,NA,
142,01001011,7,593.147,0.018000000000000002,-1,2,
142,01001011,8,593.147,NaN,NA,NA,
142,00010010,2,596.166,NaN,NA,NA,
143,00010010,3,596.166,NaN,NA,NA,
143,00010010,4,597.167,NaN,NA,NA,
143,00010010,5,597.372,NaN,NA,02493.bmp,A121.bmp,
143,00010010,6,597.874,NaN,NA,NA,
143,00010010,7,597.937,0.062,1,2,
143,00010010,8,597.937,NaN,NA,NA,
143,01001001,2,600.961,NaN,NA,NA,
144,01001001,3,600.961,NaN,NA,NA,
144,01001001,4,601.962,NaN,NA,NA,
144,01001001,5,602.168,NaN,NA,16242.bmp,A273.bmp,
144,01001001,6,603.173,NaN,NA,NA,
144,01001001,7,603.206,0.031,-1,1,
144,10111001,2,603.219,NaN,NA,NA,
145,10111001,3,603.219,NaN,NA,NA,
145,10111001,4,604.225,NaN,NA,NA,
145,10111001,5,604.4250000000001,NaN,NA,25551.bmp,A59.bmp,
145,10111001,6,605.428,NaN,NA,NA,
145,10111001,7,645.436,40,1,3,
145,10111001,8,645.436,NaN,NA,NA,
145,00011111,2,648.462,NaN,NA,NA,
146,00011111,3,648.462,NaN,NA,NA,
146,00011111,4,649.464,NaN,NA,NA,
146,00011111,5,649.665,NaN,NA,07491.bmp,A205.bmp,
146,00011111,6,650.671,NaN,NA,NA,
146,00011111,7,650.724,0.052000000000000005,1,2,
146,00011111,8,650.724,NaN,NA,NA,
146,00010010,2,653.745,NaN,NA,NA,
147,00010010,3,653.745,NaN,NA,NA,
147,00010010,4,654.746,NaN,NA,NA,
147,00010010,5,654.951,NaN,NA,07187.bmp,A195.bmp,
147,00010010,6,655.457,NaN,NA,NA,
147,00010010,7,655.511,0.053,1,2,
147,00010010,8,655.511,NaN,NA,NA,
147,01100011,2,658.535,NaN,NA,NA,
148,01100011,3,658.535,NaN,NA,NA,
148,01100011,4,659.538,NaN,NA,NA,
148,01100011,5,659.74,NaN,NA,16242.bmp,A273.bmp,
148,01100011,6,660.243,NaN,NA,NA,
148,01100011,7,660.331,0.085,-1,1,
148,10010110,2,660.344,NaN,NA,NA,
149,10010110,3,660.344,NaN,NA,NA,
149,10010110,4,661.343,NaN,NA,NA,
149,10010110,5,661.545,NaN,NA,25593.bmp,A61.bmp,
149,10010110,6,662.052,NaN,NA,NA,
149,10010110,7,662.085,0.032,1,2,
149,10010110,8,662.085,NaN,NA,NA,
149,10100101,2,665.11,NaN,NA,NA,
150,10100101,3,665.11,NaN,NA,NA,
150,10100101,4,666.111,NaN,NA,NA,
150,10100101,5,666.316,NaN,NA,21660.bmp,A345.bmp,
150,10100101,6,666.819,NaN,NA,NA,
150,10100101,7,666.883,0.063,-1,2,
150,10100101,8,666.883,NaN,NA,NA,
150,10110001,2,669.904,NaN,NA,NA,
151,10110001,3,669.904,NaN,NA,NA,
151,10110001,4,670.905,NaN,NA,NA,
151,10110001,5,671.11,NaN,NA,22000.bmp,A355.bmp,
151,10110001,6,671.616,NaN,NA,NA,
151,10110001,7,671.676,0.058,1,2,
151,10110001,8,671.676,NaN,NA,NA,
151,01011010,2,674.6990000000001,NaN,NA,NA,
152,01011010,3,674.6990000000001,NaN,NA,NA,
152,01011010,4,675.703,NaN,NA,NA,
152,01011010,5,675.905,NaN,NA,19000.bmp,A303.bmp,
152,01011010,6,676.9110000000001,NaN,NA,NA,
152,01011010,7,676.921,0.009000000000000001,1,2,
152,01011010,8,676.921,NaN,NA,NA,
152,00001000,2,679.945,NaN,NA,NA,
153,00001000,3,679.945,NaN,NA,NA,
153,00001000,4,680.948,NaN,NA,NA,
153,00001000,5,681.154,NaN,NA,05535.bmp,A15.bmp,
153,00001000,6,682.157,NaN,NA,NA,
153,00001000,7,682.189,0.03,-1,1,
153,10100011,2,682.205,NaN,NA,NA,
154,10100011,3,682.205,NaN,NA,NA,
154,10100011,4,683.207,NaN,NA,NA,
154,10100011,5,683.408,NaN,NA,25460.bmp,A55.bmp,
154,10100011,6,683.912,NaN,NA,NA,
154,10100011,7,683.922,0.008,-1,1,
154,00101001,2,683.9350000000001,NaN,NA,NA,
155,00101001,3,683.9350000000001,NaN,NA,NA,
155,00101001,4,684.937,NaN,NA,NA,
155,00101001,5,685.139,NaN,NA,02780.bmp,A135.bmp,
155,00101001,6,686.144,NaN,NA,NA,
155,00101001,7,686.211,0.065,-1,2,
155,00101001,8,686.211,NaN,NA,NA,
155,01001010,2,689.232,NaN,NA,NA,
156,01001010,3,689.232,NaN,NA,NA,
156,01001010,4,690.238,NaN,NA,NA,
156,01001010,5,690.444,NaN,NA,13215.bmp,A253.bmp,
156,01001010,6,691.445,NaN,NA,NA,
156,01001010,7,691.448,0.002,-1,2,
