Version:,3,Orginal File Name:,CT-JCTEST1-T1.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.1 Safari/605.1.15,IP: ::1,Time:,2018_6_29_20_41,Parameter File:,None:FromPsyToolkit
trial_type,trial_number,block_num,egg_x_position,egg_y_position,absolute_time_sec,response_time_sec,response,result
main,286,3,405,-10,146.112,0.049,2,1,
main,287,3,335,12,146.441,0.055,2,2,
main,288,3,-234,222,146.65800000000002,0.026000000000000002,2,2,
main,289,3,-338,-41,146.879,0.033,2,2,
main,290,3,-251,131,147.097,0.023,2,1,
main,291,3,76,-64,147.42000000000002,0.052000000000000005,2,1,
main,292,3,364,-178,147.745,0.055,2,2,
main,293,3,-365,-268,147.96,0.029,2,2,
main,294,3,-192,-68,148.179,0.026000000000000002,2,2,
main,295,3,-632,-198,148.39600000000002,0.023,2,2,
main,296,3,-247,-63,148.615,0.024,2,2,
main,297,3,-478,160,148.833,0.024,2,1,
main,298,3,175,71,149.15800000000002,0.052000000000000005,2,1,
main,299,3,427,-112,149.487,0.057,2,1,
main,300,3,192,108,149.81,0.053,2,1,
main,301,3,62,71,150.141,0.056,2,2,
main,302,3,-512,-30,150.357,0.02,2,2,
main,303,3,-533,-121,150.578,0.025,2,2,
main,304,3,-259,83,150.793,0.021,2,2,
main,305,3,-286,-104,151.00900000000001,0.022,2,2,
main,306,3,-361,39,151.228,0.027,2,2,
main,307,3,-468,324,151.446,0.023,2,1,
main,308,3,285,2,151.772,0.053,2,1,
main,309,3,366,-56,152.097,0.052000000000000005,2,1,
main,310,3,213,-44,152.422,0.054,2,1,
main,311,3,519,19,152.746,0.049,2,1,
main,312,3,372,141,153.072,0.053,2,1,
main,313,3,370,-110,153.403,0.056,2,2,
main,314,3,-163,163,153.616,0.02,2,1,
main,315,3,287,54,153.937,0.051000000000000004,2,1,
main,316,3,458,-30,154.267,0.065,2,1,
main,317,3,78,103,154.591,0.05,2,1,
main,318,3,449,99,154.924,0.058,2,1,
main,319,3,227,-133,155.25,0.054,2,1,
main,320,3,240,-114,155.577,0.062,2,1,
main,321,3,389,-213,155.907,0.066,2,1,
main,322,3,331,-118,156.231,0.06,2,1,
main,323,3,380,-75,156.553,0.052000000000000005,2,1,
main,324,3,379,-152,156.881,0.056,2,2,
main,325,3,-218,58,157.099,0.025,2,1,
main,326,3,28,295,157.424,0.055,2,2,
main,327,3,-448,48,157.638,0.021,2,1,
main,328,3,468,-289,157.966,0.053,2,1,
main,329,3,283,200,158.291,0.056,2,1,
main,330,3,332,32,158.614,0.047,2,1,
main,331,3,474,65,158.93800000000002,0.049,2,1,
main,332,3,394,52,159.267,0.054,2,2,
main,333,3,-367,189,159.484,0.024,2,2,
main,334,3,-465,138,159.698,0.023,2,2,
main,335,3,-231,241,159.915,0.024,2,2,
